title:jake_stroop_3redo, start timestamp:1607646849.844407, stop timestamp:1607646902.588573, headset type:EPOCPLUS, headset serial:4A2C14BB, headset firmware:634, channels:120, sampling rate:eeg_128;mot_32;pow_8, samples:6767      , version:2.1, cqMode:0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1607646850.000028,66.000000,0.000000,4158.333496,4183.077148,4198.974121,4197.692383,4189.743652,4188.846191,4198.205078,4188.974121,4200.641113,4197.179688,4189.615234,4200.384766,4200.384766,4188.461426,3424.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646850.007824,67.000000,0.000000,4169.743652,4194.871582,4202.563965,4202.307617,4200.769043,4198.461426,4202.051270,4202.563965,4209.615234,4218.846191,4203.205078,4206.025879,4213.846191,4200.128418,3513.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646850.015620,68.000000,0.000000,4169.615234,4212.051270,4201.922852,4199.871582,4207.179688,4202.307617,4202.307617,4201.153809,4206.794922,4219.615234,4199.615234,4206.538574,4213.077148,4202.948730,3651.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,17.000000,0.000000,0.600907,0.107544,-0.791199,0.036743,0.989761,0.071778,-0.284672,-27.365530,-149.687958,-11.663997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646850.023416,69.000000,0.000000,4165.128418,4199.743652,4200.512695,4199.358887,4200.512695,4199.871582,4200.897461,4194.230957,4194.871582,4192.307617,4185.256348,4202.692383,4201.410156,4195.897461,3437.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646850.031212,70.000000,0.000000,4166.666504,4181.538574,4201.282227,4199.230957,4200.000000,4194.230957,4198.461426,4197.692383,4190.769043,4188.333496,4185.256348,4202.692383,4200.897461,4191.282227,3310.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646850.039008,71.000000,0.000000,4171.025879,4194.487305,4200.000000,4191.282227,4205.384766,4186.922852,4190.897461,4196.922852,4194.871582,4205.769043,4187.820313,4203.333496,4201.794922,4188.461426,3145.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646850.046804,72.000000,0.000000,4178.846191,4202.051270,4199.230957,4181.794922,4195.769043,4188.077148,4188.077148,4196.922852,4196.025879,4204.615234,4185.000000,4207.307617,4198.974121,4188.205078,3480.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,18.000000,0.000000,0.601203,0.107361,-0.791016,0.036377,1.003433,0.076173,-0.288579,-26.767376,-149.089798,-12.262150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646850.054601,73.000000,0.000000,4186.153809,4188.077148,4200.000000,4186.922852,4186.153809,4191.282227,4190.641113,4204.743652,4192.307617,4195.384766,4188.974121,4212.948730,4200.384766,4190.512695,3637.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646850.062297,74.000000,0.000000,4191.282227,4188.589844,4200.897461,4198.974121,4192.436035,4190.000000,4190.384766,4198.846191,4190.384766,4200.000000,4189.230957,4212.179688,4199.358887,4188.974121,3589.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,5.284454,1.880001,1.269748,0.547813,0.175995,0.515224,0.848923,0.697358,0.330403,0.468050,0.116924,0.351632,0.148770,0.104788,0.052674,1.019029,1.215130,0.559890,0.464423,0.337111,0.445059,0.743649,0.459848,0.333920,0.353947,0.614778,0.805295,0.200231,0.151805,0.092780,0.810088,0.989140,0.170961,0.196309,0.059712,0.590800,0.663529,0.413241,0.216012,0.100340,0.404904,0.579106,0.704074,0.371627,0.169384,0.983714,0.970138,0.732174,0.552342,0.478982,1.134856,0.734098,0.332927,0.120189,0.078254,0.647388,0.375362,0.220368,0.231270,0.081450,2.696482,0.969191,0.769990,0.396714,0.136218,1.942474,0.725127,0.288316,0.178550,0.109919
1607646850.070093,75.000000,0.000000,4197.051270,4193.974121,4203.205078,4202.820313,4200.512695,4194.487305,4193.846191,4186.794922,4195.128418,4201.410156,4184.487305,4210.512695,4197.179688,4192.051270,3436.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
